date,symbol,price,gp_ratio,to_buy
2022-05-20,CVLT,58.44,0.6168031891390587,1
2021-01-19,FTNT,29.64,0.47219251336898393,1
2021-01-19,QRVO,185.67,0.4605748451363403,0
2023-05-19,ANSS,305.56,0.7345396086344606,1
2022-11-10,VRSN,191.12,0.7741664331745587,1
2024-03-19,DDOG,121.81,0.7708653792340867,1
2023-03-30,VRSN,206.1,0.6248645720476707,1
2021-09-16,ALK,57.02,0.5009823182711198,1
2021-09-13,FTNT,59.38,0.6257645737111471,1
2023-10-23,MNDY,137.77,0.5461335165706432,0
2024-09-13,DOCU,56.63,0.46941076889842354,1
2024-09-13,CRWD,259.13,0.5434113658245078,1
2024-09-13,DDOG,109.26,0.6483691550476616,1
2023-10-26,MNDY,125.52,0.5461335165706432,1
2023-10-26,ANSS,268.79,0.6091762115977725,1
2023-10-26,DDOG,80.72,0.6911216796703779,1
2021-08-06,CDNS,151.07,0.8944740039956885,1
2021-08-06,HOLX,75.94,0.596336557391081,1
2021-08-06,IT,292.88,0.7831543905307804,1
2021-05-12,CDNS,121.78,0.6283266397474009,1
2021-05-12,FTNT,39.41,0.5082359566380402,1
2021-05-12,ANSS,320.56,0.7338158611993635,1
2021-05-12,KEYS,135.42,0.47338247338247336,1
2021-05-12,TEAM,223.87,1.0827126499838235,1
2021-05-12,QRVO,165.35,0.4407064219328256,1
2023-12-08,ANSS,287.2,0.6091762115977725,1
2023-12-08,CRWD,242.55,0.5542776591765541,1
2023-12-08,DDOG,113.83,0.6911216796703779,1
2021-02-24,FTNT,33.97,0.47219251336898393,1
2024-08-22,DOCU,56.7,0.46941076889842354,1
2024-08-22,VRSN,180.07,0.45207956600361665,1
2021-09-21,FTNT,59.92,0.6257645737111471,1
2021-09-21,IT,307.5,0.7831543905307804,1
2021-09-21,FFIV,197.17,0.4698940162544224,1
2021-09-21,ALK,56.11,0.5009823182711198,1
2024-03-12,DDOG,122.99,0.7708653792340867,1
2021-03-30,CDNS,130.87,0.5194872017570525,1
2021-03-30,FTNT,36.27,0.47219251336898393,1
2021-03-30,VRSN,194.87,0.6499294376241086,1
2024-08-20,DOCU,56.87,0.46941076889842354,1
2024-08-20,VRSN,178.83,0.45207956600361665,1
2024-09-05,DOCU,56.93,0.46941076889842354,1
2024-09-05,CRWD,256.43,0.5434113658245078,1
2024-09-05,DDOG,110.09,0.6483691550476616,1
2023-01-10,CDNS,164.32,0.6413520958975505,1
2021-11-23,ANSS,392.21,0.5725029920574475,1
2021-11-23,FFIV,230.95,0.4613451378818382,1
2024-01-12,MNDY,190.71,0.4682866367181715,1
2024-01-12,CRWD,283.35,0.5542776591765541,1
2024-01-12,DDOG,123.0,0.7708653792340867,1
2022-10-17,FTNT,50.46,0.4606350587211831,1
2022-10-17,ANSS,211.8,0.486843692527793,1
2022-10-17,VRSN,179.55,0.7741664331745587,1
2022-10-17,CVLT,56.21,0.4593447731272965,1
2023-03-21,VRSN,200.6,0.6248645720476707,1
2023-10-27,MNDY,129.24,0.5461335165706432,1
2023-10-27,ANSS,270.75,0.6091762115977725,1
2023-10-27,VRSN,192.63,0.6335370714855169,1
2023-10-27,DDOG,81.68,0.6911216796703779,1
2022-06-29,CDNS,150.92,0.6749234280290008,1
2022-06-29,ANSS,241.46,0.731980323564907,1
2022-06-29,VRSN,166.26,0.6439896223695589,1
2024-01-23,CRWD,297.27,0.5542776591765541,1
2024-09-11,DOCU,55.31,0.46941076889842354,1
2024-09-11,VRSN,182.06,0.45207956600361665,1
2024-09-11,CRWD,253.53,0.5434113658245078,1
2024-09-11,DDOG,109.52,0.6483691550476616,1
2022-03-08,CDNS,145.8,0.6311555994804899,1
2021-05-21,CDNS,123.46,0.6283266397474009,1
2021-05-21,ANSS,330.26,0.7338158611993635,1
2021-05-21,KEYS,139.66,0.47338247338247336,1
2021-05-21,TEAM,223.65,1.0827126499838235,1
2021-05-21,CVLT,70.58,0.5127129052320203,1
2021-05-21,QRVO,176.56,0.4407064219328256,1
2024-08-09,DOCU,52.52,0.46941076889842354,1
2024-08-09,VRSN,175.01,0.45207956600361665,1
2024-08-09,CRWD,240.9,0.5434113658245078,1
2024-07-24,VRSN,174.97,0.45207956600361665,1
2022-10-31,ANSS,221.16,0.486843692527793,1
2022-10-31,CVLT,60.89,0.4593447731272965,1
2022-05-13,CDNS,142.44,0.6749234280290008,1
2022-05-13,CVLT,58.8,0.6168031891390587,1
2024-02-21,DOCU,50.08,0.5971299267531928,1
2024-02-21,MNDY,207.98,0.4682866367181715,1
2024-02-21,CRWD,292.36,0.5760769399113961,1
2021-06-03,CDNS,123.94,0.6283266397474009,1
2021-06-03,ANSS,329.3,0.7338158611993635,1
2021-06-03,KEYS,145.03,0.47338247338247336,1
2021-06-03,TEAM,221.37,1.0827126499838235,1
2021-06-03,VRSN,216.0,0.654858615479218,1
2021-06-03,CVLT,75.98,0.5127129052320203,1
2022-09-22,VRSN,174.64,0.4518329070758738,1
2021-08-09,CDNS,150.29,0.8944740039956885,1
2021-08-09,HOLX,75.84,0.596336557391081,1
2021-08-09,IT,289.55,0.7831543905307804,1
2021-07-21,CDNS,140.76,0.8944740039956885,1
2021-07-21,FTNT,52.93,0.6257645737111471,0
2021-07-21,HOLX,70.0,0.596336557391081,1
2021-07-21,IT,256.58,0.7831543905307804,1
2021-07-21,ANSS,354.38,0.4790419429804726,1
2021-07-21,KEYS,158.46,0.47338247338247336,1
2021-07-21,FFIV,186.99,0.4698940162544224,1
2024-01-05,DOCU,54.64,0.5382134459132436,1
2024-01-05,MNDY,176.79,0.4682866367181715,1
2024-01-05,CRWD,247.46,0.5542776591765541,1
2024-01-05,DDOG,115.99,0.7708653792340867,1
2021-04-30,FTNT,40.85,0.5082359566380402,1
2022-10-10,ANSS,209.11,0.486843692527793,1
2022-10-10,VRSN,176.99,0.7741664331745587,1
2022-10-10,CVLT,54.67,0.4593447731272965,1
2022-11-18,VRSN,194.25,0.7741664331745587,1
2023-03-10,CDNS,195.67,0.6413520958975505,1
2023-03-10,VRSN,191.2,0.6248645720476707,1
2021-11-03,CDNS,172.97,0.7544996304410071,1
2021-11-03,ANSS,384.86,0.5725029920574475,1
2021-11-03,VRSN,226.09,0.7909389005570814,1
2024-09-17,DOCU,55.69,0.46941076889842354,1
2024-09-17,CRWD,268.72,0.5434113658245078,1
2024-09-17,DDOG,111.93,0.6483691550476616,1
2021-01-12,CDNS,133.72,0.5194872017570525,1
2021-01-12,FTNT,30.58,0.47219251336898393,0
2021-06-04,CDNS,126.75,0.6283266397474009,1
2021-06-04,ANSS,338.78,0.7338158611993635,1
2021-06-04,KEYS,148.88,0.47338247338247336,1
2021-06-04,TEAM,225.88,1.0827126499838235,1
2021-06-04,VRSN,219.26,0.654858615479218,1
2021-06-10,CDNS,128.51,0.6283266397474009,1
2021-06-10,FTNT,45.79,0.5082359566380402,1
2021-06-10,ANSS,335.73,0.7338158611993635,1
2021-06-10,KEYS,148.94,0.47338247338247336,1
2021-06-10,TEAM,238.56,1.0827126499838235,1
2024-08-05,DOCU,49.73,0.46941076889842354,1
2024-08-05,CRWD,222.05,0.5434113658245078,1
2023-02-22,CDNS,193.99,0.6413520958975505,1
2022-12-28,ANSS,234.39,0.486843692527793,1
2022-12-28,VRSN,201.13,0.7741664331745587,1
2021-01-15,CDNS,134.64,0.5194872017570525,1
2021-01-15,FTNT,29.31,0.47219251336898393,1
2022-05-24,CDNS,144.0,0.6749234280290008,1
2022-05-24,CVLT,59.36,0.6168031891390587,1
2021-08-23,ALK,55.15,0.5009823182711198,1
2021-06-22,CDNS,134.04,0.6283266397474009,1
2021-06-22,FTNT,48.38,0.5082359566380402,1
2021-06-22,ANSS,340.62,0.7338158611993635,1
2021-06-22,KEYS,150.57,0.47338247338247336,1
2021-06-22,TEAM,267.96,1.0827126499838235,0
2021-06-22,QRVO,176.26,0.4407064219328256,1
2021-01-14,FTNT,29.51,0.47219251336898393,1
2021-01-14,QRVO,183.94,0.4605748451363403,0
2023-03-23,VRSN,200.62,0.6248645720476707,1
2021-10-22,CDNS,166.76,0.7544996304410071,1
2021-10-22,IT,324.51,0.5968044625097293,1
2021-10-22,ANSS,370.04,0.5725029920574475,1
2021-10-22,FFIV,208.25,0.4613451378818382,1
2021-10-22,VRSN,218.75,0.7909389005570814,1
2021-08-20,CDNS,156.67,0.8944740039956885,1
2021-08-20,FTNT,59.59,0.6257645737111471,1
2021-08-20,IT,302.4,0.7831543905307804,1
2021-08-20,ALK,54.35,0.5009823182711198,1
2023-03-09,CDNS,196.4,0.6413520958975505,1
2023-03-09,VRSN,196.09,0.6248645720476707,1
2022-12-19,CDNS,160.95,0.6607870554005633,1
2022-12-19,ANSS,235.4,0.486843692527793,1
2022-12-19,VRSN,200.49,0.7741664331745587,1
2021-03-26,CDNS,132.58,0.5194872017570525,1
2021-03-26,FTNT,36.55,0.47219251336898393,1
2021-03-26,VRSN,199.68,0.6499294376241086,1
2021-06-28,CDNS,137.1,0.6283266397474009,1
2021-06-28,FTNT,49.41,0.5082359566380402,1
2021-06-28,HOLX,67.47,0.596336557391081,1
2021-06-28,ANSS,349.13,0.7338158611993635,1
2021-06-28,KEYS,154.41,0.47338247338247336,1
2021-06-28,TEAM,263.23,1.0827126499838235,1
2021-01-27,CDNS,128.43,0.5194872017570525,1
2021-01-27,FTNT,29.16,0.47219251336898393,1
2024-03-04,DOCU,53.55,0.5971299267531928,1
2021-03-17,CDNS,128.49,0.5194872017570525,1
2021-03-17,VRSN,190.74,0.6499294376241086,1
2021-07-02,CDNS,137.94,0.6283266397474009,1
2021-07-02,FTNT,49.61,0.6257645737111471,1
2021-07-02,HOLX,67.71,0.596336557391081,1
2021-07-02,IT,253.69,0.7831543905307804,1
2021-07-02,ANSS,353.41,0.4790419429804726,1
2021-07-02,KEYS,153.15,0.47338247338247336,1
2021-07-02,FFIV,187.99,0.4698940162544224,1
2021-07-02,QRVO,195.67,0.4407064219328256,0
2022-03-14,CDNS,139.16,0.6311555994804899,1
2023-12-01,DOCU,45.99,0.5382134459132436,1
2023-12-01,MNDY,176.37,0.5461335165706432,1
2023-12-01,ANSS,295.48,0.6091762115977725,1
2023-12-01,CRWD,235.03,0.5542776591765541,1
2023-06-07,ANSS,312.85,0.7345396086344606,1
2021-03-11,VRSN,192.02,0.6499294376241086,1
2022-05-31,CVLT,61.01,0.6168031891390587,1
2023-12-15,ANSS,295.47,0.6091762115977725,1
2023-12-15,CRWD,260.08,0.5542776591765541,0
2021-07-14,CDNS,138.83,0.8944740039956885,1
2021-07-14,FTNT,51.17,0.6257645737111471,1
2021-07-14,HOLX,67.56,0.596336557391081,1
2021-07-14,IT,254.35,0.7831543905307804,1
2021-07-14,KEYS,157.92,0.47338247338247336,1
2021-07-14,FFIV,188.09,0.4698940162544224,1
2021-04-15,VRSN,208.32,0.654858615479218,1
2022-05-09,CDNS,137.18,0.6749234280290008,1
2023-01-25,CDNS,182.48,0.6413520958975505,1
2022-11-03,CDNS,142.86,0.6607870554005633,1
2022-11-03,FTNT,45.93,0.4606350587211831,1
2022-11-03,ANSS,212.06,0.486843692527793,1
2022-11-03,VRSN,180.19,0.7741664331745587,1
2024-02-07,DOCU,51.31,0.5971299267531928,1
2023-03-27,VRSN,203.93,0.6248645720476707,1
2024-10-04,HOOD,22.89,3.1365777080062793,1
2024-10-04,DOCU,63.84,0.46941076889842354,1
2024-10-04,ANSS,315.73,0.4953247426448599,1
2024-10-04,FFIV,219.91,0.547846851504137,1
2024-10-04,CRWD,292.24,0.5434113658245078,1
2024-10-04,PLTR,40.01,0.7351209346175688,1
2021-07-08,CDNS,137.31,0.8944740039956885,1
2021-07-08,FTNT,50.59,0.6257645737111471,1
2021-07-08,HOLX,69.85,0.596336557391081,1
2021-07-08,IT,254.23,0.7831543905307804,1
2021-07-08,ANSS,352.24,0.4790419429804726,1
2021-07-08,KEYS,154.17,0.47338247338247336,1
2021-07-08,FFIV,186.09,0.4698940162544224,1
2024-05-23,CDNS,294.69,0.5773335328504623,1
2024-05-23,VRSN,172.0,0.7241738225344783,1
2024-05-23,CVLT,110.63,0.5121992727012163,1
2021-04-29,FTNT,39.09,0.5082359566380402,1
2021-05-24,CDNS,126.33,0.6283266397474009,1
2021-05-24,ANSS,338.77,0.7338158611993635,1
2021-05-24,KEYS,140.8,0.47338247338247336,1
2021-05-24,TEAM,222.6,1.0827126499838235,1
2021-05-24,CVLT,74.7,0.5127129052320203,1
2021-04-13,VRSN,205.19,0.654858615479218,1
2023-11-15,DOCU,43.38,0.5382134459132436,1
2023-11-15,MNDY,171.22,0.5461335165706432,1
2023-11-15,CRWD,204.29,0.5542776591765541,1
2023-11-15,DDOG,109.44,0.6911216796703779,1
2021-01-20,FTNT,30.06,0.47219251336898393,1
2021-01-20,QRVO,186.03,0.4605748451363403,0
2023-11-10,DOCU,40.98,0.5382134459132436,1
2023-11-10,MNDY,140.12,0.5461335165706432,1
2023-11-10,CRWD,196.31,0.5542776591765541,1
2023-11-10,DDOG,103.65,0.6911216796703779,1
2024-02-08,DOCU,51.15,0.5971299267531928,1
2021-04-16,VRSN,208.16,0.654858615479218,1
2022-05-19,CDNS,143.83,0.6749234280290008,1
2022-05-19,CVLT,58.54,0.6168031891390587,1
2024-03-11,DDOG,121.45,0.7708653792340867,1
2022-06-14,CDNS,143.39,0.6749234280290008,1
2022-06-14,ANSS,229.76,0.731980323564907,1
2022-06-14,VRSN,161.18,0.6439896223695589,1
2022-06-14,CVLT,60.75,0.6168031891390587,1
2023-11-28,DOCU,42.71,0.5382134459132436,1
2023-11-28,ANSS,294.62,0.6091762115977725,1
2023-11-28,CRWD,212.35,0.5542776591765541,1
2021-01-21,FTNT,29.95,0.47219251336898393,1
2021-01-21,QRVO,184.12,0.4605748451363403,0
2024-06-27,FFIV,171.2,0.4918838078297038,1
2024-06-27,VRSN,178.23,0.7241738225344783,1
2024-06-27,CVLT,120.02,0.5121992727012163,1
2022-11-25,VRSN,198.87,0.7741664331745587,1
2021-07-13,CDNS,137.72,0.8944740039956885,1
2021-07-13,FTNT,51.41,0.6257645737111471,1
2021-07-13,HOLX,68.65,0.596336557391081,1
2021-07-13,IT,255.67,0.7831543905307804,1
2021-07-13,KEYS,157.42,0.47338247338247336,1
2021-07-13,FFIV,185.39,0.4698940162544224,1
2023-02-21,CDNS,192.65,0.6413520958975505,1
2022-07-26,VRSN,177.28,0.4518329070758738,1
2023-10-25,MNDY,128.66,0.5461335165706432,1
2023-10-25,ANSS,270.74,0.6091762115977725,1
2023-10-25,DDOG,81.59,0.6911216796703779,1
2021-02-17,FTNT,33.25,0.47219251336898393,1
2023-05-26,ANSS,319.4,0.7345396086344606,1
2022-12-13,VRSN,202.35,0.7741664331745587,1
2024-01-19,MNDY,195.63,0.4682866367181715,1
2024-01-19,CRWD,290.54,0.5542776591765541,1
2023-02-23,CDNS,196.62,0.6413520958975505,1
2024-04-10,CVLT,96.53,0.5121992727012163,1
2022-12-08,VRSN,197.4,0.7741664331745587,1
2022-12-15,CDNS,162.23,0.6607870554005633,1
2022-12-15,VRSN,199.67,0.7741664331745587,1
2024-09-16,DOCU,56.76,0.46941076889842354,1
2024-09-16,CRWD,267.81,0.5434113658245078,1
2024-09-16,DDOG,111.4,0.6483691550476616,1
2024-01-11,MNDY,193.19,0.4682866367181715,1
2024-01-11,CRWD,284.52,0.5542776591765541,1
2024-01-11,DDOG,120.88,0.7708653792340867,1
2023-03-13,CDNS,196.27,0.6413520958975505,1
2023-03-13,VRSN,191.26,0.6248645720476707,1
2021-01-29,CDNS,130.39,0.5194872017570525,1
2021-01-29,FTNT,28.95,0.47219251336898393,1
2021-02-08,FTNT,31.89,0.47219251336898393,1
2023-11-08,DOCU,41.13,0.5382134459132436,1
2023-11-08,MNDY,140.99,0.5461335165706432,1
2023-11-08,ANSS,286.94,0.6091762115977725,1
2023-11-08,VRSN,205.02,0.6335370714855169,1
2023-11-08,CRWD,193.83,0.5542776591765541,1
2023-11-08,DDOG,99.99,0.6911216796703779,1
2021-05-13,CDNS,122.07,0.6283266397474009,1
2021-05-13,FTNT,39.68,0.5082359566380402,1
2021-05-13,ANSS,317.67,0.7338158611993635,1
2021-05-13,KEYS,138.05,0.47338247338247336,1
2021-05-13,TEAM,212.45,1.0827126499838235,1
2021-05-13,CVLT,66.32,0.5127129052320203,1
2021-05-13,QRVO,166.85,0.4407064219328256,1
2023-04-17,VRSN,217.13,0.7615257958287596,1
2023-03-06,CDNS,197.4,0.6413520958975505,1
2023-03-06,VRSN,199.83,0.6248645720476707,0
2022-07-21,CDNS,168.75,0.6846083069685757,1
2022-06-27,CDNS,154.45,0.6749234280290008,1
2022-06-27,VRSN,168.85,0.6439896223695589,1
2021-02-03,FTNT,30.18,0.47219251336898393,1
2024-05-16,CDNS,288.93,0.5773335328504623,1
2024-05-16,VRSN,170.96,0.7241738225344783,1
2024-05-16,CVLT,110.73,0.5121992727012163,1
2023-12-05,DOCU,46.06,0.5382134459132436,1
2023-12-05,ANSS,279.27,0.6091762115977725,1
2023-12-05,CRWD,238.97,0.5542776591765541,1
2022-11-04,CDNS,142.41,0.6607870554005633,1
2022-11-04,FTNT,47.1,0.4606350587211831,1
2022-11-04,ANSS,213.91,0.486843692527793,1
2022-11-04,VRSN,176.69,0.7741664331745587,1
2023-01-06,CDNS,159.66,0.6413520958975505,1
2021-05-27,CDNS,127.13,0.6283266397474009,1
2021-05-27,ANSS,336.79,0.7338158611993635,1
2021-05-27,KEYS,140.54,0.47338247338247336,1
2021-05-27,TEAM,231.89,1.0827126499838235,1
2024-09-23,DOCU,58.85,0.46941076889842354,1
2024-09-23,DDOG,116.22,0.6483691550476616,1
2023-11-14,DOCU,42.73,0.5382134459132436,1
2023-11-14,MNDY,163.69,0.5461335165706432,1
2023-11-14,CRWD,207.97,0.5542776591765541,1
2023-11-14,DDOG,109.02,0.6911216796703779,1
2024-05-13,CDNS,284.46,0.5773335328504623,1
2024-05-13,MNDY,181.28,0.6192206091843273,1
2024-05-13,VRSN,171.09,0.7241738225344783,1
2024-05-13,CVLT,108.36,0.5121992727012163,1
2024-05-13,CRWD,319.18,0.6061815173348273,1
2022-03-16,VRSN,206.35,0.6276373167836196,1
2024-06-07,CDNS,294.42,0.5773335328504623,1
2024-06-07,ZS,180.99,0.448554865229817,1
2024-06-07,DOCU,52.05,0.5163082689814554,1
2024-06-07,FFIV,165.57,0.4918838078297038,1
2024-06-07,CVLT,114.72,0.5121992727012163,1
2024-06-07,DDOG,109.47,0.7472110566328509,1
2024-01-26,MNDY,208.63,0.4682866367181715,1
2024-01-26,CRWD,290.31,0.5542776591765541,1
2024-01-26,DDOG,123.95,0.7708653792340867,1
2024-05-17,CDNS,288.81,0.5773335328504623,1
2024-05-17,VRSN,170.75,0.7241738225344783,1
2024-05-17,CVLT,111.24,0.5121992727012163,1
2022-09-28,VRSN,177.29,0.4518329070758738,1
2021-12-08,FTNT,64.49,0.5046125461254612,1
2021-01-13,CDNS,134.12,0.5194872017570525,1
2021-01-13,FTNT,29.58,0.47219251336898393,1
2023-03-24,VRSN,201.88,0.6248645720476707,1
2021-06-14,INCY,82.64,0.7688013255765497,0
2021-06-14,CDNS,130.96,0.6283266397474009,1
2021-06-14,FTNT,46.29,0.5082359566380402,1
2021-06-14,TTD,60.16,0.5222941527039138,1
2021-06-14,CDNS,130.96,0.6283266397474009,1
2021-06-14,ANET,22.81,0.5723303603260821,0
2022-04-27,CVLT,61.65,0.6168031891390587,0
2022-04-27,CDNS,153.41,0.6749234280290008,0
2022-04-27,ANSS,269.43,0.731980323564907,0
2022-04-27,VRSN,203.61,0.6439896223695589,0
2022-04-27,CDNS,153.41,0.6749234280290008,0
2024-04-19,CVLT,94.87,0.5121992727012163,1
2024-04-19,DT,45.4,0.5396719951266647,1
2024-04-19,GDDY,120.12,0.447827265335622,1
2024-04-19,APP,66.8,0.5179985162293324,1
2024-04-19,CRWD,282.64,0.5760769399113961,1
2024-04-19,DDOG,120.09,0.7472110566328509,0
2024-04-19,INCY,52.35,0.7248609075604304,1
2024-04-19,CDNS,280.25,0.5773335328504623,1
2024-04-19,TTD,77.3,0.5780646632183417,1
2024-04-19,FFIV,177.33,0.4918838078297038,0
2024-04-19,VRSN,184.12,0.7241738225344783,0
2024-04-19,MNDY,178.07,0.6192206091843273,1
2024-04-19,CDNS,280.25,0.5773335328504623,1
2023-10-04,GDDY,73.76,0.44292792371692996,1
2023-10-04,DDOG,88.53,0.6911216796703779,0
2023-10-04,INCY,58.16,0.557730203204483,0
2023-10-04,TTD,79.37,0.6114185855096439,0
2023-10-04,ANSS,290.82,0.6091762115977725,0
2023-10-04,MNDY,155.05,0.5461335165706432,0
2021-12-30,IT,332.8,0.5968044625097293,0
2021-12-30,FTNT,71.96,0.5046125461254612,0
2021-12-30,INCY,74.11,0.6862225349236827,0
2021-12-30,CDNS,188.25,0.7544996304410071,0
2021-12-30,FTNT,71.96,0.5046125461254612,0
2021-12-30,TTD,94.27,0.5283950699290247,0
2021-12-30,FFIV,245.4,0.4613451378818382,0
2021-12-30,VRSN,254.31,0.7909389005570814,0
2021-12-30,CDNS,188.25,0.7544996304410071,0
2021-12-30,ANET,35.79,0.5072599462800038,0
2022-08-15,INCY,75.28,0.5591525976056537,0
2022-08-15,CDNS,193.09,0.6846083069685757,0
2022-08-15,ANSS,286.36,0.4703767014878126,0
2022-08-15,VRSN,204.33,0.4518329070758738,0
2022-08-15,CDNS,193.09,0.6846083069685757,0
2023-12-08,CRWD,242.55,0.5542776591765541,1
2023-12-08,DOCU,49.73,0.5382134459132436,1
2023-12-08,DDOG,113.83,0.6911216796703779,1
2023-12-08,INCY,54.7,0.557730203204483,1
2023-12-08,TTD,70.63,0.6114185855096439,0
2023-12-08,ANSS,287.2,0.6091762115977725,1
2023-12-08,VRSN,212.97,0.6335370714855169,0
2023-12-08,MNDY,175.03,0.5461335165706432,1
2021-01-27,DT,40.08,0.5462438016303011,1
2021-01-27,ADSK,273.47,0.6018479630407392,1
2021-01-27,TDY,387.62,0.5103175583837884,0
2021-01-27,SNPS,254.53,0.49366563978939754,1
2021-01-27,SNPS,254.53,0.49366563978939754,1
2021-01-27,FTNT,29.16,0.47219251336898393,1
2021-01-27,INCY,93.0,0.5849622993531423,0
2021-01-27,CDNS,128.43,0.5194872017570525,1
2021-01-27,FTNT,29.16,0.47219251336898393,1
2021-01-27,TTD,75.63,0.6194776574295494,1
2021-01-27,VRSN,194.58,0.6499294376241086,0
2021-01-27,CDNS,128.43,0.5194872017570525,1
2021-01-27,ADSK,273.47,0.6018479630407392,1
2021-01-27,ANET,19.11,0.48280137305276016,0
2021-04-16,CVLT,68.12,0.5127129052320203,1
2021-04-16,DT,53.11,0.572909457313846,0
2021-04-16,GDDY,86.6,0.44245921651315057,0
2021-04-16,SNPS,260.77,0.5180100193647257,0
2021-04-16,SNPS,260.77,0.5180100193647257,0
2021-04-16,TEAM,234.76,1.0827126499838235,0
2021-04-16,FTNT,41.2,0.5082359566380402,0
2021-04-16,CDNS,147.26,0.6283266397474009,0
2021-04-16,FTNT,41.2,0.5082359566380402,0
2021-04-16,TTD,71.89,0.5222941527039138,0
2021-04-16,ANSS,373.93,0.7338158611993635,0
2021-04-16,VRSN,208.16,0.654858615479218,1
2021-04-16,CDNS,147.26,0.6283266397474009,0
2021-04-16,ANET,19.79,0.5723303603260821,1
2022-02-09,ILMN,357.5,0.4691151919866444,0
2022-02-09,INCY,68.28,0.6417257632528368,1
2022-02-09,CDNS,154.4,0.6311555994804899,0
2022-02-09,VRSN,219.53,0.6276373167836196,0
2022-02-09,CDNS,154.4,0.6311555994804899,0
2022-02-09,ANET,32.36,0.4534294610162543,0
2024-07-12,DT,44.09,0.7889384299383798,0
2024-07-12,GDDY,145.33,0.44328703703703703,1
2024-07-12,APP,84.86,0.5585810452366823,0
2024-07-12,CRWD,371.32,0.6061815173348273,0
2024-07-12,DOCU,56.38,0.5163082689814554,0
2024-07-12,DDOG,127.8,0.6483691550476616,0
2024-07-12,ZS,201.9,0.448554865229817,0
2022-01-19,ILMN,373.53,0.4691151919866444,0
2022-01-19,INCY,74.78,0.6417257632528368,0
2022-01-19,CDNS,153.17,0.6311555994804899,0
2022-01-19,VRSN,217.24,0.6276373167836196,0
2022-01-19,CDNS,153.17,0.6311555994804899,0
2022-01-19,ANET,31.33,0.4534294610162543,0
2023-08-15,DT,45.61,0.5705196373533281,1
2023-08-15,APP,39.63,0.48144474882192584,0
2023-08-15,TTD,73.69,0.46752208920117005,1
2024-03-26,MGNI,10.47,0.5351464703742538,0
2024-03-26,APP,71.09,0.525658765018185,0
2024-03-26,CRWD,330.01,0.5760769399113961,0
2024-03-26,DOCU,58.0,0.5971299267531928,0
2024-03-26,ALAB,83.38,0.6541156906996081,0
2024-03-26,VRSN,187.1,0.5838590956887487,0
2024-03-26,MNDY,229.02,0.4682866367181715,0
2024-03-26,MBLY,31.35,0.4823138759811617,0
2023-04-11,DT,41.51,0.5597074489228079,1
2023-04-11,GDDY,76.72,0.44642857142857145,0
2023-04-11,ANSS,321.41,0.7345396086344606,0
2023-04-11,VRSN,213.69,0.7615257958287596,1
2021-05-18,CVLT,67.82,0.5127129052320203,1
2021-05-18,DT,48.1,0.572909457313846,1
2021-05-18,GDDY,81.18,0.44245921651315057,1
2021-05-18,SNPS,235.03,0.8514394385364773,1
2021-05-18,SNPS,235.03,0.8514394385364773,1
2021-05-18,KEYS,138.39,0.47338247338247336,1
2021-05-18,TEAM,217.02,1.0827126499838235,1
2021-05-18,FTNT,40.85,0.5082359566380402,1
2021-05-18,INCY,81.78,0.7688013255765497,1
2021-05-18,CDNS,121.14,0.6283266397474009,1
2021-05-18,FTNT,40.85,0.5082359566380402,1
2021-05-18,TTD,50.85,0.5222941527039138,1
2021-05-18,ANSS,321.18,0.7338158611993635,1
2021-05-18,CDNS,121.14,0.6283266397474009,1
2021-05-18,ANET,20.36,0.5723303603260821,1
2021-04-28,CVLT,69.75,0.5127129052320203,0
2021-04-28,DT,54.56,0.572909457313846,0
2021-04-28,GDDY,87.95,0.44245921651315057,0
2021-04-28,SNPS,251.37,0.5180100193647257,0
2021-04-28,SNPS,251.37,0.5180100193647257,0
2021-04-28,TEAM,235.96,1.0827126499838235,0
2021-04-28,FTNT,39.6,0.5082359566380402,1
2021-04-28,INCY,84.89,0.7688013255765497,0
2021-04-28,CDNS,133.27,0.6283266397474009,0
2021-04-28,FTNT,39.6,0.5082359566380402,1
2021-04-28,TTD,74.64,0.5222941527039138,0
2021-04-28,ANSS,375.4,0.7338158611993635,0
2021-04-28,VRSN,218.15,0.654858615479218,0
2021-04-28,CDNS,133.27,0.6283266397474009,0
2021-04-28,ANET,20.05,0.5723303603260821,0
2024-03-05,MGNI,11.57,0.5351464703742538,0
2024-03-05,APP,60.96,0.525658765018185,1
2024-03-05,CRWD,297.56,0.5760769399113961,1
2024-03-05,DOCU,51.78,0.5971299267531928,1
2024-03-05,VRSN,191.37,0.5838590956887487,0
2024-03-05,MNDY,218.27,0.4682866367181715,0
2024-03-05,MBLY,24.96,0.4823138759811617,1
2024-07-24,DT,42.86,0.7889384299383798,0
2024-07-24,GDDY,143.21,0.44328703703703703,1
2024-07-24,APP,78.68,0.5585810452366823,0
2024-07-24,CRWD,258.14,0.6061815173348273,0
2024-07-24,DOCU,53.8,0.5163082689814554,0
2024-07-24,DDOG,117.32,0.6483691550476616,0
2024-07-24,ZS,181.82,0.448554865229817,0
2024-07-24,VRSN,174.97,0.45207956600361665,1
2023-10-16,GDDY,75.71,0.44292792371692996,0
2023-10-16,DDOG,90.52,0.6911216796703779,0
2023-10-16,INCY,57.63,0.557730203204483,0
2023-10-16,TTD,80.87,0.6114185855096439,0
